Video,extraversion,openness,conscientiousness,agreeableness,neuroticism,interview
-9BZ8A9U7TE.004.mp4,0.504672897196262,0.611111111111111,0.41747572815534,0.604395604395604,0.59375,0.485981308411215
alucqviYJFE.003.mp4,0.411214953271028,0.522222222222222,0.543689320388349,0.692307692307692,0.5,0.476635514018692
ZO5JoyVTat8.005.mp4,0.383177570093458,0.422222222222222,0.310679611650485,0.472527472527472,0.375,0.401869158878505
5f6s8cwA7WQ.005.mp4,0.663551401869159,0.7,0.805825242718447,0.747252747252747,0.802083333333333,0.747663551401869
59Smv7wl--w.005.mp4,0.130841121495327,0.388888888888889,0.669902912621359,0.494505494505495,0.479166666666667,0.514018691588785
9o10YrQykMk.000.mp4,0.588785046728972,0.644444444444444,0.689320388349515,0.626373626373626,0.65625,0.579439252336449
Fz1BcPpjNXY.001.mp4,0.299065420560748,0.388888888888889,0.359223300970874,0.461538461538462,0.239583333333333,0.317757009345794
KLY518hfGhU.001.mp4,0.607476635514019,0.644444444444444,0.660194174757282,0.725274725274725,0.552083333333333,0.635514018691589
yOzHZOg95Ug.005.mp4,0.102803738317757,0.3,0.194174757281553,0.274725274725275,0.15625,0.224299065420561
nOFHZ_s7Et4.001.mp4,0.654205607476636,0.688888888888889,0.533980582524272,0.549450549450549,0.729166666666667,0.598130841121495
U22Jy0m5xSQ.005.mp4,0.626168224299066,0.855555555555555,0.679611650485437,0.615384615384615,0.8125,0.719626168224299
YGrCXe2-fVk.004.mp4,0.672897196261682,0.922222222222222,0.757281553398058,0.714285714285714,0.791666666666667,0.691588785046729
T4eZ81aJwJI.003.mp4,0.392523364485981,0.511111111111111,0.58252427184466,0.571428571428571,0.395833333333333,0.495327102803738
3JzvXA-Zfbs.002.mp4,0.308411214953271,0.333333333333333,0.330097087378641,0.461538461538462,0.270833333333333,0.317757009345794
cFGjJg-2zOk.002.mp4,0.719626168224299,0.6,0.650485436893204,0.67032967032967,0.760416666666667,0.728971962616822
3AyjQQYmqU4.000.mp4,0.420560747663551,0.555555555555556,0.640776699029126,0.615384615384615,0.625,0.579439252336449
F0VbEO_0Ybc.000.mp4,0.392523364485981,0.455555555555556,0.533980582524272,0.56043956043956,0.5625,0.485981308411215
41NNb7cucVo.002.mp4,0.514018691588785,0.711111111111111,0.533980582524272,0.725274725274725,0.625,0.607476635514019
Ay7bZ7Sgx9Q.001.mp4,0.420560747663551,0.466666666666667,0.592233009708738,0.428571428571429,0.34375,0.401869158878505
Hklc55y7vUI.000.mp4,0.308411214953271,0.355555555555556,0.368932038834951,0.483516483516484,0.34375,0.233644859813084
40rn4A64Bdk.001.mp4,0.420560747663551,0.422222222222222,0.29126213592233,0.384615384615385,0.375,0.336448598130841
YzcZY1mUZfc.001.mp4,0.728971962616822,0.755555555555555,0.631067961165049,0.824175824175824,0.854166666666667,0.766355140186916
za14O68VN3E.001.mp4,0.271028037383178,0.455555555555556,0.271844660194175,0.32967032967033,0.385416666666667,0.224299065420561
LBrmHHzyIiY.001.mp4,0.514018691588785,0.7,0.543689320388349,0.571428571428571,0.46875,0.560747663551402
rvB9DYAKHpk.001.mp4,0.336448598130841,0.555555555555556,0.368932038834951,0.549450549450549,0.46875,0.364485981308411
hIFNZ_ycngg.002.mp4,0.373831775700935,0.455555555555556,0.446601941747573,0.527472527472527,0.520833333333333,0.401869158878505
TNtcyfM9jak.003.mp4,0.560747663551402,0.755555555555555,0.398058252427184,0.593406593406593,0.510416666666667,0.448598130841121
PRplbrM70sg.001.mp4,0.598130841121495,0.666666666666667,0.650485436893204,0.648351648351648,0.6875,0.635514018691589
AVLEr0sYFhs.000.mp4,0.327102803738318,0.522222222222222,0.29126213592233,0.461538461538462,0.302083333333333,0.364485981308411
WD1WsbooU2w.001.mp4,0.299065420560748,0.222222222222222,0.398058252427184,0.32967032967033,0.34375,0.355140186915888
tcmYlyeqwuI.004.mp4,0.457943925233645,0.5,0.485436893203883,0.659340659340659,0.447916666666667,0.457943925233645
FZYN9ZFngFM.001.mp4,0.401869158878505,0.5,0.592233009708738,0.56043956043956,0.46875,0.485981308411215
c7tczvW3_dQ.000.mp4,0.383177570093458,0.522222222222222,0.640776699029126,0.571428571428571,0.552083333333333,0.551401869158878
eOUVFTqPeGk.002.mp4,0.700934579439252,0.666666666666667,0.436893203883495,0.725274725274725,0.604166666666667,0.644859813084112
3WmWJ1lNy-U.001.mp4,0.448598130841121,0.433333333333333,0.398058252427184,0.461538461538462,0.375,0.383177570093458
HPEemWelY1E.000.mp4,0.607476635514019,0.655555555555556,0.533980582524272,0.571428571428571,0.604166666666667,0.607476635514019
U9cidDFDTQE.001.mp4,0.252336448598131,0.4,0.660194174757282,0.637362637362637,0.40625,0.467289719626168
OMHlfDF99Mw.004.mp4,0.420560747663551,0.522222222222222,0.466019417475728,0.45054945054945,0.53125,0.448598130841121
d4iSwRMV0bA.002.mp4,0.355140186915888,0.544444444444444,0.29126213592233,0.373626373626374,0.427083333333333,0.336448598130841
CLGJCzz6tIU.001.mp4,0.719626168224299,0.555555555555556,0.45631067961165,0.67032967032967,0.5625,0.532710280373832
sBw7VHQ74SY.005.mp4,0.523364485981309,0.688888888888889,0.495145631067961,0.318681318681319,0.604166666666667,0.420560747663551
NpiglwrZzsA.004.mp4,0.271028037383178,0.577777777777778,0.339805825242718,0.285714285714286,0.208333333333333,0.289719626168224
puLXzqUvm_U.003.mp4,0.308411214953271,0.311111111111111,0.29126213592233,0.406593406593407,0.28125,0.317757009345794
-awAu11kBZ0.000.mp4,0.448598130841121,0.566666666666667,0.41747572815534,0.461538461538462,0.479166666666667,0.439252336448598
iJGHwoJKEpA.002.mp4,0.0654205607476636,0.155555555555556,0,0.153846153846154,0.125,0.0280373831775701
62ngcaBjRCY.005.mp4,0.570093457943925,0.744444444444444,0.407766990291262,0.527472527472527,0.46875,0.401869158878505
TD2jIXMD-SM.001.mp4,0.373831775700935,0.544444444444444,0.611650485436893,0.483516483516484,0.364583333333333,0.485981308411215
2TMl5EMrdVI.002.mp4,0.364485981308411,0.466666666666667,0.388349514563107,0.538461538461538,0.375,0.429906542056075
1pm5uoU85FI.003.mp4,0.439252336448598,0.566666666666667,0.669902912621359,0.483516483516484,0.489583333333333,0.542056074766355
rUGAiuYHNgE.000.mp4,0.336448598130841,0.588888888888889,0.553398058252427,0.318681318681319,0.479166666666667,0.392523364485981
WuHLxhCSnGs.004.mp4,0.289719626168224,0.522222222222222,0.359223300970874,0.527472527472527,0.375,0.392523364485981
Lt89YrQHF_w.002.mp4,0.514018691588785,0.566666666666667,0.466019417475728,0.56043956043956,0.489583333333333,0.495327102803738
mY1ZTvNVkSA.002.mp4,0.719626168224299,0.911111111111111,0.669902912621359,0.736263736263736,0.770833333333333,0.738317757009346
orlXEgAepGo.003.mp4,0.420560747663551,0.488888888888889,0.378640776699029,0.395604395604396,0.4375,0.373831775700935
LLP-oZfo8oE.002.mp4,0.214953271028037,0.411111111111111,0.368932038834951,0.307692307692308,0.416666666666667,0.280373831775701
UvX6ctu2ObM.002.mp4,0.271028037383178,0.444444444444444,0.339805825242718,0.373626373626374,0.3125,0.280373831775701
2DZb5yIc6Fg.001.mp4,0.0841121495327103,0.166666666666667,0.223300970873786,0.296703296703297,0.0833333333333333,0.0373831775700934
P0ZzjnS8E24.000.mp4,0.644859813084112,0.666666666666667,0.592233009708738,0.714285714285714,0.583333333333333,0.635514018691589
F5kL7RWS_f0.000.mp4,0.121495327102804,0.3,0.504854368932039,0.395604395604396,0.375,0.289719626168224
y1e8xPAaL9k.002.mp4,0.439252336448598,0.466666666666667,0.543689320388349,0.483516483516484,0.427083333333333,0.448598130841121
YjXUMygVw7U.002.mp4,0.420560747663551,0.511111111111111,0.349514563106796,0.461538461538462,0.354166666666667,0.392523364485981
3LAaFUSGvsU.004.mp4,0.485981308411215,0.588888888888889,0.864077669902913,0.516483516483517,0.739583333333333,0.663551401869159
cOirMOCpdo8.003.mp4,0.420560747663551,0.622222222222222,0.485436893203883,0.483516483516484,0.479166666666667,0.467289719626168
gkKHdsF6du4.003.mp4,0.616822429906542,0.611111111111111,0.533980582524272,0.604395604395604,0.65625,0.598130841121495
l0qApUuiDjo.005.mp4,0.364485981308411,0.388888888888889,0.242718446601942,0.307692307692308,0.270833333333333,0.299065420560748
P0a209IS614.005.mp4,0.420560747663551,0.588888888888889,0.854368932038835,0.758241758241758,0.635416666666667,0.719626168224299
KJ643kfjqLY.001.mp4,0.588785046728972,0.677777777777778,0.553398058252427,0.637362637362637,0.458333333333333,0.448598130841121
jPpZkVzQywk.001.mp4,0.355140186915888,0.477777777777778,0.349514563106796,0.45054945054945,0.40625,0.373831775700935
4CSV8L7aVik.000.mp4,0.616822429906542,0.633333333333333,0.514563106796116,0.516483516483517,0.4375,0.532710280373832
AS8snUf9eX0.000.mp4,0.355140186915888,0.577777777777778,0.524271844660194,0.538461538461538,0.5625,0.523364485981308
L_gmlaz-0s4.003.mp4,0.523364485981309,0.533333333333333,0.572815533980582,0.681318681318681,0.59375,0.551401869158878
pQy4omHIf7o.000.mp4,0.411214953271028,0.511111111111111,0.29126213592233,0.373626373626374,0.458333333333333,0.308411214953271
dVbo9Ftlyl0.004.mp4,0.429906542056075,0.577777777777778,0.446601941747573,0.43956043956044,0.5,0.504672897196262
vQEZ5KF9I4E.003.mp4,0.308411214953271,0.555555555555556,0.718446601941748,0.472527472527472,0.510416666666667,0.476635514018692
1uCO2d0pFg0.000.mp4,0.448598130841121,0.777777777777778,0.718446601941748,0.703296703296703,0.635416666666667,0.663551401869159
w989xx44UQI.000.mp4,0.598130841121495,0.655555555555556,0.514563106796116,0.527472527472527,0.635416666666667,0.532710280373832
sNs4yCA11wk.002.mp4,0.700934579439252,0.577777777777778,0.679611650485437,0.736263736263736,0.59375,0.738317757009346
t1PKNXE-IiM.005.mp4,0.672897196261682,0.8,0.621359223300971,0.637362637362637,0.78125,0.766355140186916
RlUuWWWFrhM.005.mp4,0.429906542056075,0.455555555555556,0.485436893203883,0.593406593406593,0.46875,0.485981308411215
p-V78q8dtYo.005.mp4,0.177570093457944,0.266666666666667,0.213592233009709,0.208791208791209,0.25,0.158878504672897
IWAT58l2Chg.001.mp4,0.560747663551402,0.566666666666667,0.524271844660194,0.714285714285714,0.645833333333333,0.598130841121495
sOkGz6gEmGk.003.mp4,0.635514018691589,0.733333333333333,0.592233009708738,0.791208791208791,0.666666666666667,0.682242990654206
8Yo-27O0P38.003.mp4,0.672897196261682,0.644444444444444,0.466019417475728,0.626373626373626,0.604166666666667,0.598130841121495
pEYFpmjwKC0.004.mp4,0.308411214953271,0.388888888888889,0.349514563106796,0.373626373626374,0.40625,0.336448598130841
fL8VYpOTLSM.001.mp4,0.392523364485981,0.5,0.281553398058252,0.406593406593407,0.458333333333333,0.317757009345794
SfldZBPyPFo.003.mp4,0.280373831775701,0.266666666666667,0.407766990291262,0.494505494505495,0.3125,0.336448598130841
NXG4n1pr4Ok.001.mp4,0.336448598130841,0.611111111111111,0.349514563106796,0.461538461538462,0.4375,0.439252336448598
3gKpBq-1yG4.002.mp4,0.299065420560748,0.388888888888889,0.349514563106796,0.351648351648352,0.208333333333333,0.224299065420561
YC3X1DcnUrk.005.mp4,0.401869158878505,0.766666666666667,0.495145631067961,0.626373626373626,0.520833333333333,0.439252336448598
grhDDOLsBho.000.mp4,0.485981308411215,0.555555555555556,0.233009708737864,0.571428571428571,0.53125,0.345794392523364
XPV4pavXh94.001.mp4,0.644859813084112,0.744444444444444,0.825242718446602,0.582417582417582,0.614583333333333,0.691588785046729
rGTn2uaCAT0.004.mp4,0.700934579439252,0.888888888888889,0.640776699029126,0.758241758241758,0.739583333333333,0.691588785046729
mkWfG-4vvGc.000.mp4,0.607476635514019,0.688888888888889,0.766990291262136,0.604395604395604,0.604166666666667,0.635514018691589
VTv4BAYgJpk.003.mp4,0.411214953271028,0.6,0.611650485436893,0.615384615384615,0.604166666666667,0.616822429906542
MswJxdf-3Fc.002.mp4,0.457943925233645,0.655555555555556,0.553398058252427,0.582417582417582,0.520833333333333,0.570093457943925
3lV-sr3NOUo.004.mp4,0.242990654205607,0.355555555555556,0.242718446601942,0.461538461538462,0.291666666666667,0.345794392523364
k4QmzZuQl9s.003.mp4,0.560747663551402,0.566666666666667,0.58252427184466,0.714285714285714,0.59375,0.682242990654206
mhF4kYTlVUE.002.mp4,0.635514018691589,0.5,0.45631067961165,0.549450549450549,0.520833333333333,0.523364485981308
KYvbRwTCtaU.003.mp4,0.626168224299066,0.577777777777778,0.407766990291262,0.549450549450549,0.520833333333333,0.542056074766355
DTZeyoKUPx4.002.mp4,0.373831775700935,0.311111111111111,0.29126213592233,0.571428571428571,0.21875,0.233644859813084
KmHe8urs3LI.005.mp4,0.186915887850467,0.311111111111111,0.242718446601942,0.417582417582418,0.395833333333333,0.242990654205607
xRLaEoXAsjk.001.mp4,0.626168224299066,0.666666666666667,0.621359223300971,0.571428571428571,0.65625,0.700934579439252
jxt1W2WRNHQ.000.mp4,0.467289719626168,0.5,0.611650485436893,0.692307692307692,0.510416666666667,0.626168224299065
djsoQkroHpo.005.mp4,0.411214953271028,0.511111111111111,0.592233009708738,0.494505494505495,0.395833333333333,0.457943925233645
8ZHpqRJ39HA.005.mp4,0.467289719626168,0.5,0.669902912621359,0.461538461538462,0.552083333333333,0.392523364485981
p6UMx8dwHZQ.003.mp4,0.261682242990654,0.455555555555556,0.466019417475728,0.241758241758242,0.25,0.327102803738318
n6JNJurop2U.003.mp4,0.785046728971963,0.666666666666667,0.631067961165049,0.758241758241758,0.677083333333333,0.663551401869159
LSqijVxP0EM.002.mp4,0.345794392523364,0.522222222222222,0.398058252427184,0.230769230769231,0.1875,0.317757009345794
IHJn3UHXCMs.000.mp4,0.308411214953271,0.544444444444444,0.41747572815534,0.263736263736264,0.416666666666667,0.317757009345794
YryBLVZgJj0.005.mp4,0.205607476635514,0.488888888888889,0.650485436893204,0.307692307692308,0.46875,0.420560747663551
xbAb00tGeBQ.000.mp4,0.635514018691589,0.5,0.495145631067961,0.571428571428571,0.677083333333333,0.607476635514019
W7BbL3NZvrU.004.mp4,0.345794392523364,0.555555555555556,0.398058252427184,0.43956043956044,0.447916666666667,0.364485981308411
mflgXFsGU9w.002.mp4,0.364485981308411,0.477777777777778,0.533980582524272,0.582417582417582,0.416666666666667,0.429906542056075
2PSGksTyrnI.001.mp4,0.289719626168224,0.466666666666667,0.446601941747573,0.362637362637363,0.427083333333333,0.308411214953271
SIpQm4G4DDg.004.mp4,0.317757009345794,0.377777777777778,0.407766990291262,0.461538461538462,0.510416666666667,0.420560747663551
ZRrduU1CXqU.003.mp4,0.420560747663551,0.611111111111111,0.601941747572815,0.626373626373626,0.583333333333333,0.598130841121495
TSGpD2NBeCQ.002.mp4,0.607476635514019,0.444444444444444,0.485436893203883,0.659340659340659,0.541666666666667,0.551401869158878
o7J2fWIJndQ.005.mp4,0.691588785046729,0.8,0.436893203883495,0.571428571428571,0.739583333333333,0.654205607476635
DyZlhseSuec.004.mp4,0.700934579439252,0.755555555555555,0.728155339805825,0.78021978021978,0.677083333333333,0.682242990654206
t899haDGi38.002.mp4,0.719626168224299,0.911111111111111,0.640776699029126,0.835164835164835,0.65625,0.738317757009346
XEpdSMQfEOs.002.mp4,0.588785046728972,0.822222222222222,0.689320388349515,0.483516483516484,0.65625,0.682242990654206
omQ5CGXJKS8.001.mp4,0.635514018691589,0.711111111111111,0.669902912621359,0.604395604395604,0.635416666666667,0.719626168224299
RGuHfwIRKpA.000.mp4,0.271028037383178,0.422222222222222,0.786407766990291,0.527472527472527,0.5,0.429906542056075
VTrqCDYHVqU.002.mp4,0.308411214953271,0.388888888888889,0.553398058252427,0.472527472527472,0.208333333333333,0.401869158878505
uf_sIIw4zxY.002.mp4,0.523364485981309,0.677777777777778,0.70873786407767,0.56043956043956,0.729166666666667,0.644859813084112
FkzVX7SQ9wE.001.mp4,0.523364485981309,0.744444444444444,0.660194174757282,0.67032967032967,0.572916666666667,0.616822429906542
XkeSLRAftxA.004.mp4,0.775700934579439,0.766666666666667,0.776699029126214,0.736263736263736,0.802083333333333,0.775700934579439
A7exx3pEPkE.003.mp4,0.252336448598131,0.3,0.194174757281553,0.340659340659341,0.25,0.186915887850467
nKLhatlbqEw.005.mp4,0.570093457943925,0.566666666666667,0.524271844660194,0.593406593406593,0.5625,0.467289719626168
IFF47jVKMj8.003.mp4,0.579439252336449,0.666666666666667,0.543689320388349,0.615384615384615,0.604166666666667,0.551401869158878
YXz6s1XNOLs.005.mp4,0.560747663551402,0.566666666666667,0.436893203883495,0.472527472527472,0.479166666666667,0.448598130841121
rD6NViDdyOU.001.mp4,0.476635514018692,0.722222222222222,0.475728155339806,0.604395604395604,0.645833333333333,0.485981308411215
Or2_bP4lWYI.004.mp4,0.457943925233645,0.477777777777778,0.70873786407767,0.648351648351648,0.645833333333333,0.663551401869159
B4ducm9sydg.000.mp4,0.177570093457944,0.433333333333333,0.572815533980582,0.527472527472527,0.208333333333333,0.308411214953271
3ccY8jYkI5o.000.mp4,0.803738317757009,0.733333333333333,0.70873786407767,0.571428571428571,0.833333333333333,0.794392523364486
nLuAoNAOGcQ.000.mp4,0.803738317757009,0.922222222222222,0.786407766990291,0.802197802197802,0.697916666666667,0.813084112149533
zH9pTx5_ZwY.004.mp4,0.448598130841121,0.488888888888889,0.466019417475728,0.538461538461538,0.416666666666667,0.439252336448598
sqnW6xXYTKg.003.mp4,0.663551401869159,0.733333333333333,0.58252427184466,0.637362637362637,0.645833333333333,0.588785046728972
SCnQFpdklMg.004.mp4,0.364485981308411,0.566666666666667,0.485436893203883,0.472527472527472,0.5625,0.476635514018692
C_NtwmmF2Ys.002.mp4,0.168224299065421,0.3,0.233009708737864,0.296703296703297,0.15625,0.14018691588785
39o1zJFeM7E.003.mp4,0.682242990654206,0.888888888888889,0.699029126213592,0.703296703296703,0.739583333333333,0.691588785046729
d-cZdeTp0jo.001.mp4,0.373831775700935,0.366666666666667,0.368932038834951,0.296703296703297,0.458333333333333,0.336448598130841
nCWEEoJfjgE.000.mp4,0.514018691588785,0.522222222222222,0.572815533980582,0.692307692307692,0.614583333333333,0.532710280373832
KnbEca4Ibwk.002.mp4,0.495327102803738,0.488888888888889,0.41747572815534,0.56043956043956,0.364583333333333,0.364485981308411
fDw_PAgW07o.003.mp4,0.168224299065421,0.311111111111111,0.203883495145631,0.362637362637363,0.322916666666667,0.233644859813084
_Py_lytyY5A.005.mp4,0.598130841121495,0.677777777777778,0.359223300970874,0.637362637362637,0.46875,0.504672897196262
REAxeTWo1QM.002.mp4,0.429906542056075,0.511111111111111,0.543689320388349,0.549450549450549,0.5625,0.504672897196262
5-mwIFjOWZ4.000.mp4,0.514018691588785,0.511111111111111,0.504854368932039,0.593406593406593,0.46875,0.523364485981308
CQMH9Qguuao.000.mp4,0.420560747663551,0.655555555555556,0.543689320388349,0.659340659340659,0.625,0.514018691588785
8gvBbE6iZNo.005.mp4,0.401869158878505,0.533333333333333,0.951456310679612,0.615384615384615,0.666666666666667,0.785046728971963
wr4dP9MuHME.005.mp4,0.626168224299066,0.688888888888889,0.427184466019417,0.45054945054945,0.5,0.429906542056075
